#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	247008	247265	-	NAPDKL_19015	10.3	9.4		RefSeq:WP_108981846.1, SO:0001217, UniParc:UPI000D595C05, UniRef:UniRef100_A0A6I2QZX4, UniRef:UniRef50_A0A6I2QZX4, UniRef:UniRef90_A0A6I2QZX4
contig_2	248691	249398	+	NAPDKL_19025	25.8	4.8		SO:0001217, UniRef:UniRef50_A0A6I2R409, UniRef:UniRef90_A0A6I2R409
contig_2	252487	253371	+	NAPDKL_19040	31.3	4.1		RefSeq:WP_108981849.1, SO:0001217, UniParc:UPI000D2AF155, UniRef:UniRef100_A0A6I2R347, UniRef:UniRef50_A0A6I2R347, UniRef:UniRef90_A0A6I2R347
contig_2	256180	256443	-	NAPDKL_19055	9.8	4.3		RefSeq:WP_108981852.1, SO:0001217, UniParc:UPI000D2900B7, UniRef:UniRef100_A0A6I2R4I9, UniRef:UniRef50_A0A6I2R4I9, UniRef:UniRef90_A0A6I2R4I9
contig_2	256456	257325	-	NAPDKL_19060	32.8	5.7		RefSeq:WP_108981853.1, SO:0001217, UniParc:UPI000D27ABE1, UniRef:UniRef100_A0A6I2R1W4, UniRef:UniRef50_A0A6I2R1W4, UniRef:UniRef90_A0A6I2R1W4
contig_2	257338	257721	-	NAPDKL_19065	14.5	4.8		SO:0001217, UniRef:UniRef50_A0A6I2QZW5
contig_2	257724	257933	-	NAPDKL_19070	8.0	4.3		RefSeq:WP_108981855.1, SO:0001217, UniParc:UPI000D2E47E8, UniRef:UniRef100_A0A6I2R879, UniRef:UniRef50_A0A6I2R879, UniRef:UniRef90_A0A6I2R879
contig_2	257923	258477	-	NAPDKL_19075	21.5	5.8		SO:0001217, UniParc:UPI000D261BF3, UniRef:UniRef100_UPI000D261BF3, UniRef:UniRef50_A0A6I2R3Z5, UniRef:UniRef90_A0A6I2R3Z5
contig_2	258482	258775	-	NAPDKL_19080	10.9	4.1		SO:0001217, UniRef:UniRef50_A0A6I2R0Y6, UniRef:UniRef90_A0A6I2R0Y6
contig_2	258793	258966	-	NAPDKL_19085	6.4	5.1		SO:0001217, UniRef:UniRef50_UPI0019569036
contig_2	259624	260049	+	NAPDKL_19095	15.8	9.8		RefSeq:WP_108981858.1, SO:0001217, UniParc:UPI000D263203, UniRef:UniRef100_A0A6I2R332, UniRef:UniRef50_A0A6I2R332, UniRef:UniRef90_A0A6I2R332
contig_2	275832	276440	+	NAPDKL_19130	21.9	5.0		SO:0001217, UniRef:UniRef50_A0A6I2RA30, UniRef:UniRef90_A0A6I2RA30
contig_2	276720	276908	-	NAPDKL_19135	7.2	4.8		RefSeq:WP_108981866.1, SO:0001217, UniParc:UPI000D59F04E, UniRef:UniRef100_UPI000D59F04E, UniRef:UniRef50_A0A1C5ZS80, UniRef:UniRef90_UPI000D59F04E
contig_2	276947	277579	-	NAPDKL_19140	22.9	4.1		RefSeq:WP_108981867.1, SO:0001217, UniParc:UPI000D2A3AD6, UniRef:UniRef100_A0A6I2R6X6, UniRef:UniRef50_A0A6I2R6X6, UniRef:UniRef90_A0A6I2R6X6
contig_2	278166	278579	+	NAPDKL_19145	16.5	4.9		RefSeq:WP_133248343.1, SO:0001217, UniParc:UPI000D281EC0, UniRef:UniRef100_UPI000D281EC0, UniRef:UniRef50_A0A1C5ZSC7, UniRef:UniRef90_UPI000D281EC0
contig_2	279668	280237	+	NAPDKL_19155	22.4	5.1		RefSeq:WP_108981870.1, SO:0001217, UniParc:UPI000D2839F9, UniRef:UniRef100_A0A6I2R8T8, UniRef:UniRef50_A0A6I2R8T8, UniRef:UniRef90_A0A6I2R8T8
contig_2	280263	280625	+	NAPDKL_19160	14.1	4.7		RefSeq:WP_108981871.1, SO:0001217, UniParc:UPI000D2653AE, UniRef:UniRef100_A0A6I2R5H3, UniRef:UniRef50_A0A6I2R5H3, UniRef:UniRef90_A0A6I2R5H3
contig_2	280665	280769	+	NAPDKL_19165	3.7	10.3		
contig_2	282528	283262	+	NAPDKL_19175	27.3	5.5		RefSeq:WP_108981873.1, SO:0001217, UniParc:UPI000D2D9093, UniRef:UniRef100_A0A6I2R9Q7, UniRef:UniRef50_A0A6I2R9Q7, UniRef:UniRef90_A0A6I2R9Q7
contig_2	295764	296120	-	NAPDKL_19220	13.1	4.9		RefSeq:WP_108981880.1, SO:0001217, UniParc:UPI000D2CE83C, UniRef:UniRef100_A0A6I2R5I4, UniRef:UniRef50_A0A6I2R5I4, UniRef:UniRef90_A0A6I2R5I4
contig_2	296120	296425	-	NAPDKL_19225	11.7	5.5		SO:0001217, UniRef:UniRef50_A0A6I2R6P1, UniRef:UniRef90_A0A6I2R6P1
contig_2	296549	297055	-	NAPDKL_19230	19.0	9.0		SO:0001217, UniRef:UniRef50_UPI0015AB48C3
contig_2	302766	303794	-	NAPDKL_19240	39.1	5.2		RefSeq:WP_108981884.1, SO:0001217, UniParc:UPI000D2EB936, UniRef:UniRef100_A0A6I2RE75, UniRef:UniRef50_A0A6I2RE75, UniRef:UniRef90_A0A6I2RE75
contig_2	304992	306095	+	NAPDKL_19250	41.2	8.4		RefSeq:WP_133248345.1, SO:0001217, UniParc:UPI001058190E, UniRef:UniRef100_A0A6I2R854, UniRef:UniRef50_A0A6I2R854, UniRef:UniRef90_A0A6I2R854
contig_2	306279	307421	-	NAPDKL_19255	41.9	4.2		RefSeq:WP_108981887.1, SO:0001217, UniParc:UPI000D27492A, UniRef:UniRef100_A0A6I2RA49, UniRef:UniRef50_A0A6I2RA49, UniRef:UniRef90_A0A6I2RA49
contig_2	307414	307743	-	NAPDKL_19260	11.8	7.9		RefSeq:WP_108981888.1, SO:0001217, UniParc:UPI000D591E37, UniRef:UniRef100_A0A6I2R6Z3, UniRef:UniRef50_A0A6I2R6Z3, UniRef:UniRef90_A0A6I2R6Z3
contig_2	312196	313203	-	NAPDKL_19275	38.4	5.3		RefSeq:WP_108981890.1, SO:0001217, UniParc:UPI000D289259, UniRef:UniRef100_A0A6I2R8V4, UniRef:UniRef50_A0A6I2R8V4, UniRef:UniRef90_A0A6I2R8V4
contig_2	313231	313677	-	NAPDKL_19280	16.7	5.2		RefSeq:WP_108981891.1, SO:0001217, UniParc:UPI000D2969E2, UniRef:UniRef100_A0A6I2R5J3, UniRef:UniRef50_A0A6I2R5J3, UniRef:UniRef90_A0A6I2R5J3
contig_2	314454	315266	-	NAPDKL_19285	30.2	9.7		
contig_2	315447	315767	+	NAPDKL_19290	11.8	4.3		RefSeq:WP_108981892.1, SO:0001217, UniParc:UPI000D29A304, UniRef:UniRef100_A0A6I2R6Q3, UniRef:UniRef50_A0A6I2R6Q3, UniRef:UniRef90_A0A6I2R6Q3
contig_2	315764	316504	+	NAPDKL_19295	28.7	5.3		RefSeq:WP_108981893.1, SO:0001217, UniParc:UPI000D2B0E6C, UniRef:UniRef100_A0A6I2R9S7, UniRef:UniRef50_A0A6I2R9S7, UniRef:UniRef90_A0A6I2R9S7
contig_2	316532	317416	+	NAPDKL_19300	34.0	5.7		RefSeq:WP_108981894.1, SO:0001217, UniParc:UPI000D270B65, UniRef:UniRef100_A0A6I2RE88, UniRef:UniRef50_A0A6I2RE88, UniRef:UniRef90_A0A6I2RE88
contig_2	319383	320129	+	NAPDKL_19310	27.9	5.4		SO:0001217, UniRef:UniRef50_UPI00233080B0, UniRef:UniRef90_UPI00233080B0
contig_2	324663	325340	+	NAPDKL_19325	25.0	6.3		RefSeq:WP_108981898.1, SO:0001217, UniParc:UPI000D2772CC, UniRef:UniRef100_A0A6I2R702, UniRef:UniRef50_A0A6I2R702, UniRef:UniRef90_A0A6I2R702
contig_2	327510	327989	-	NAPDKL_19335	17.2	8.7		RefSeq:WP_108981900.1, SO:0001217, UniParc:UPI000D2C7B85, UniRef:UniRef100_A0A6I2R8W2, UniRef:UniRef50_A0A6I2R8W2, UniRef:UniRef90_A0A6I2R8W2
contig_2	329208	329831	-	NAPDKL_19345	24.2	8.7		RefSeq:WP_108981902.1, SO:0001217, UniParc:UPI000D2B2745, UniRef:UniRef100_A0A6I2R6R0, UniRef:UniRef50_A0A6I2R6R0, UniRef:UniRef90_A0A6I2R6R0
contig_2	329837	330286	-	NAPDKL_19350	16.4	4.9		RefSeq:WP_108981903.1, SO:0001217, UniParc:UPI000D28846C, UniRef:UniRef100_A0A6I2R9T7, UniRef:UniRef50_A0A6I2R9T7, UniRef:UniRef90_A0A6I2R9T7
contig_2	332558	332677	+	NAPDKL_19360	4.5	7.9		
contig_2	333747	334184	-	NAPDKL_19375	16.2	4.4		RefSeq:WP_108981907.1, SO:0001217, UniParc:UPI000D27F534, UniRef:UniRef100_A0A6I2RA71, UniRef:UniRef50_A0A6I2RA71, UniRef:UniRef90_A0A6I2RA71
contig_2	334250	334948	-	NAPDKL_19380	26.0	9.3	PF02452.21|PemK_toxin	PFAM:PF02452.21
contig_2	336748	337005	-	NAPDKL_19400	9.6	8.8		
contig_2	338413	338673	-	NAPDKL_19410	9.8	7.8		RefSeq:WP_133248347.1, SO:0001217, UniParc:UPI000D2AE467, UniRef:UniRef100_A0A6I2R9U7, UniRef:UniRef50_A0A6I2R9U7, UniRef:UniRef90_A0A6I2R9U7
contig_2	340343	340681	-	NAPDKL_19420	12.4	5.3		RefSeq:WP_108981915.1, SO:0001217, UniParc:UPI000D29A776, UniRef:UniRef100_A0A6I2RDP3, UniRef:UniRef50_A0A6I2RDP3, UniRef:UniRef90_A0A6I2RDP3
contig_2	340808	341740	-	NAPDKL_19425	34.8	4.5		RefSeq:WP_108981916.1, SO:0001217, UniParc:UPI000D2C79B6, UniRef:UniRef100_A0A6I2R522, UniRef:UniRef50_A0A6I2R522, UniRef:UniRef90_A0A6I2R522
contig_2	342200	342463	+	NAPDKL_19430	9.5	5.7		RefSeq:WP_108981917.1, SO:0001217, UniParc:UPI000D2C9A36, UniRef:UniRef100_A0A6I2R7L5, UniRef:UniRef50_A0A6I2R7L5, UniRef:UniRef90_A0A6I2R7L5
contig_2	342557	344395	+	NAPDKL_19435	68.3	6.8		RefSeq:WP_108981918.1, SO:0001217, UniParc:UPI000D29C584, UniRef:UniRef100_A0A6I2R9N4, UniRef:UniRef50_A0A6I2R9N4, UniRef:UniRef90_A0A6I2R9N4
contig_2	346505	347047	+	NAPDKL_19455	21.5	4.9		SO:0001217, UniRef:UniRef50_UPI001EDF37E0
contig_2	348313	348669	-	NAPDKL_19465	13.5	4.3		RefSeq:WP_108981924.1, SO:0001217, UniParc:UPI000D262589, UniRef:UniRef100_A0A6I2R9C3, UniRef:UniRef50_A0A6I2R9C3, UniRef:UniRef90_A0A6I2R9C3
contig_2	349981	350919	-	NAPDKL_19475	35.8	5.5		RefSeq:WP_108981926.1, SO:0001217, UniParc:UPI000D2DA52E, UniRef:UniRef100_A0A6I2R531, UniRef:UniRef50_A0A6I2R531, UniRef:UniRef90_A0A6I2R531
contig_2	351132	351398	-	NAPDKL_19480	10.5	9.2		RefSeq:WP_108981927.1, SO:0001217, UniParc:UPI000D2EDF6B, UniRef:UniRef100_A0A6I2R7M5, UniRef:UniRef50_A0A096B400, UniRef:UniRef90_A0A6I2R7M5
contig_2	351403	351579	-	NAPDKL_19485	6.4	4.8		RefSeq:WP_157954819.1, SO:0001217, UniParc:UPI000D293326, UniRef:UniRef100_A0A6I2R9P5, UniRef:UniRef50_A0A6I2R9P5, UniRef:UniRef90_A0A6I2R9P5
contig_2	351581	351727	-	NAPDKL_19490	5.5	4.1		RefSeq:WP_172698025.1, SO:0001217, UniParc:UPI000D299924, UniRef:UniRef100_A0A6I2R6J5, UniRef:UniRef50_A0A6I2R6J5, UniRef:UniRef90_A0A6I2R6J5
contig_2	351730	353214	-	NAPDKL_19495	56.3	5.3		RefSeq:WP_108981928.1, SO:0001217, UniParc:UPI000D2A4A7D, UniRef:UniRef100_A0A6I2RF03, UniRef:UniRef50_A0A174PCH7, UniRef:UniRef90_A0A6I2RF03
contig_2	353254	353508	-	NAPDKL_19500	9.8	4.1		RefSeq:WP_108981929.1, SO:0001217, UniParc:UPI000D2C9C82, UniRef:UniRef100_A0A6I2R8F9, UniRef:UniRef50_A0A6I2R8F9, UniRef:UniRef90_A0A6I2R8F9
contig_2	353528	353926	-	NAPDKL_19505	15.3	5.8		RefSeq:WP_108981930.1, SO:0001217, UniParc:UPI000D29625F, UniRef:UniRef100_A0A6I2R520, UniRef:UniRef50_A0A6I2R520, UniRef:UniRef90_A0A6I2R520
contig_2	355400	356038	+	NAPDKL_19515	24.5	4.7		RefSeq:WP_108981932.1, SO:0001217, UniParc:UPI000D2AF46C, UniRef:UniRef100_A0A6I2R9D1, UniRef:UniRef50_A0A6I2R9D1, UniRef:UniRef90_A0A6I2R9D1
contig_2	356042	356329	+	NAPDKL_19520	10.3	8.8		RefSeq:WP_108981933.1, SO:0001217, UniParc:UPI000D293189, UniRef:UniRef100_A0A6I2RDR0, UniRef:UniRef50_A0A6I2RDR0, UniRef:UniRef90_A0A6I2RDR0
contig_2	360141	360344	+	NAPDKL_19545	7.3	7.8		
contig_2	364248	366530	-	NAPDKL_19570	87.4	5.6		RefSeq:WP_108981942.1, SO:0001217, UniParc:UPI000D264ECB, UniRef:UniRef100_A0A6I2R648, UniRef:UniRef50_A0A6I2R648, UniRef:UniRef90_A0A6I2R648
contig_2	367655	368539	-	NAPDKL_19580	32.2	7.7		SO:0001217, UniRef:UniRef50_UPI001EDF61F6, UniRef:UniRef90_UPI001EDF61F6
contig_2	368555	369205	-	NAPDKL_19585	24.3	5.1		RefSeq:WP_108981945.1, SO:0001217, UniParc:UPI000D27196B, UniRef:UniRef100_A0A6I2R549, UniRef:UniRef50_A0A6I2R549, UniRef:UniRef90_A0A6I2R549
contig_2	369645	370409	+	NAPDKL_19590	28.4	5.6		RefSeq:WP_108981946.1, SO:0001217, UniParc:UPI000D262904, UniRef:UniRef100_A0A6I2R7P5, UniRef:UniRef50_A0A6I2R7P5, UniRef:UniRef90_A0A6I2R7P5
contig_2	370412	371773	+	NAPDKL_19595	52.0	5.1		RefSeq:WP_108981947.1, SO:0001217, UniParc:UPI000D2B7EBC, UniRef:UniRef100_A0A6I2R9Q6, UniRef:UniRef50_A0A6I2R9Q6, UniRef:UniRef90_A0A6I2R9Q6
contig_2	372143	372355	+	NAPDKL_19600	8.4	5.1		RefSeq:WP_108981948.1, SO:0001217, UniParc:UPI000D2D5761, UniRef:UniRef100_A0A6I2R6L2, UniRef:UniRef50_A0A6I2R6L2, UniRef:UniRef90_A0A6I2R6L2
contig_2	372561	372875	+	NAPDKL_19605	11.4	7.7		SO:0001217, UniRef:UniRef50_A0A6I2RF27, UniRef:UniRef90_A0A6I2RF27
contig_2	373285	373770	+	NAPDKL_19615	17.9	4.4		RefSeq:WP_108981951.1, SO:0001217, UniParc:UPI000D2D29FB, UniRef:UniRef100_A0A6I2R542, UniRef:UniRef50_A0A6I2R542, UniRef:UniRef90_A0A6I2R542
contig_2	374357	375004	-	NAPDKL_19625	24.0	5.1		RefSeq:WP_108981953.1, SO:0001217, UniParc:UPI000D296213, UniRef:UniRef100_A0A6I2R9E9, UniRef:UniRef50_A0A6I2R9E9, UniRef:UniRef90_A0A6I2R9E9
contig_2	375017	375580	-	NAPDKL_19630	21.0	4.4		RefSeq:WP_108981954.1, SO:0001217, UniParc:UPI000D2CDDBC, UniRef:UniRef100_A0A6I2RDS8, UniRef:UniRef50_A0A6I2RDS8, UniRef:UniRef90_A0A6I2RDS8
contig_2	376315	376518	-	NAPDKL_19640	7.8	7.9		RefSeq:WP_108981956.1, SO:0001217, UniParc:UPI000D278694, UniRef:UniRef100_A0A6I2R7Q7, UniRef:UniRef50_A0A6I2R7Q7, UniRef:UniRef90_A0A6I2R7Q7
contig_2	376538	377161	-	NAPDKL_19645	22.7	4.6		RefSeq:WP_108981957.1, SO:0001217, UniParc:UPI000D2A7BEC, UniRef:UniRef100_A0A6I2R9R8, UniRef:UniRef50_A0A6I2R9R8, UniRef:UniRef90_A0A6I2R9R8
contig_2	378136	378336	-	NAPDKL_19655	7.6	8.7		SO:0001217, UniRef:UniRef50_UPI0019566D33, UniRef:UniRef90_UPI001EDCB559
contig_2	381816	382634	-	NAPDKL_19690	30.5	5.1		RefSeq:WP_108981965.1, SO:0001217, UniParc:UPI000D2B146B, UniRef:UniRef100_A0A6I2R568, UniRef:UniRef50_A0A6I2R568, UniRef:UniRef90_A0A6I2R568
contig_2	383137	383838	-	NAPDKL_19695	25.7	5.4		RefSeq:WP_108981966.1, SO:0001217, UniParc:UPI000D5977B1, UniRef:UniRef100_A0A6I2R7R8, UniRef:UniRef50_A0A6I2R7R8, UniRef:UniRef90_A0A6I2R7R8
contig_2	385354	385674	-	NAPDKL_19705	12.0	9.3		RefSeq:WP_108981968.1, SO:0001217, UniParc:UPI000D27F482, UniRef:UniRef100_A0A6I2R6M7, UniRef:UniRef50_A0A6I2R6M7, UniRef:UniRef90_A0A6I2R6M7
contig_2	385791	386438	-	NAPDKL_19710	23.7	9.5		RefSeq:WP_108981969.1, SO:0001217, UniParc:UPI000D2BFD5F, UniRef:UniRef100_A0A6I2RF48, UniRef:UniRef50_A0A6I2RF48, UniRef:UniRef90_A0A6I2RF48
contig_2	386487	387389	-	NAPDKL_19715	33.9	8.8		RefSeq:WP_108981970.1, SO:0001217, UniParc:UPI000D29A0E8, UniRef:UniRef100_A0A6I2R8J3, UniRef:UniRef50_A0A6I2R8J3, UniRef:UniRef90_A0A6I2R8J3
contig_2	387896	388291	-	NAPDKL_19720	14.6	5.2		RefSeq:WP_172698389.1, SO:0001217, UniParc:UPI000D2BF833, UniRef:UniRef100_UPI000D2BF833, UniRef:UniRef50_A0A6I2R562, UniRef:UniRef90_A0A6I2R562
contig_2	388237	388467	-	NAPDKL_19725	8.6	7.8		RefSeq:WP_172698388.1, SO:0001217, UniParc:UPI000D2C3E92, UniRef:UniRef100_UPI000D2C3E92, UniRef:UniRef50_UPI000D2C3E92, UniRef:UniRef90_UPI000D2C3E92
contig_2	388464	389192	-	NAPDKL_19730	27.1	4.9		RefSeq:WP_108981972.1, SO:0001217, UniParc:UPI000D28ABC5, UniRef:UniRef100_A0A6I2R673, UniRef:UniRef50_A0A6I2R673, UniRef:UniRef90_A0A6I2R673
contig_2	389528	389986	+	NAPDKL_19735	17.5	5.2		RefSeq:WP_108981973.1, SO:0001217, UniParc:UPI000D29F402, UniRef:UniRef100_A0A6I2R9G6, UniRef:UniRef50_A0A6I2R9G6, UniRef:UniRef90_A0A6I2R9G6
contig_2	390000	390359	+	NAPDKL_19740	13.5	4.4		SO:0001217, UniRef:UniRef50_A0A6I2RDU8, UniRef:UniRef90_A0A6I2RDU8
contig_2	391053	391532	+	NAPDKL_19750	18.2	4.5		RefSeq:WP_108981976.1, SO:0001217, UniParc:UPI000D2672E5, UniRef:UniRef100_A0A6I2R830, UniRef:UniRef50_A0A6I2R830, UniRef:UniRef90_A0A6I2R830
contig_2	394365	395291	-	NAPDKL_19760	33.6	7.7		RefSeq:WP_108981978.1, SO:0001217, UniParc:UPI000D26298F, UniRef:UniRef100_A0A6I2RCF1, UniRef:UniRef50_A0A6I2RCF1, UniRef:UniRef90_A0A6I2RCF1
contig_2	395417	395842	+	NAPDKL_19765	16.3	5.5		SO:0001217, UniRef:UniRef50_A0A6I2RH23, UniRef:UniRef90_A0A6I2RH23
contig_2	396965	397561	+	NAPDKL_19775	21.6	4.6		RefSeq:WP_108981981.1, SO:0001217, UniParc:UPI000D2D7AC3, UniRef:UniRef100_A0A6I2RAQ0, UniRef:UniRef50_A0A6I2RAQ0, UniRef:UniRef90_A0A6I2RAQ0
contig_2	397580	398167	-	NAPDKL_19780	22.4	6.3		RefSeq:WP_108981982.1, SO:0001217, UniParc:UPI000D2EDBF9, UniRef:UniRef100_A0A6I2RCQ2, UniRef:UniRef50_A0A6I2RCQ2, UniRef:UniRef90_A0A6I2RCQ2
contig_2	400755	401225	-	NAPDKL_19795	17.6	4.7		RefSeq:WP_108981985.1, SO:0001217, UniParc:UPI000D27ABE0, UniRef:UniRef100_A0A6I2R8I3, UniRef:UniRef50_A0A6I2R8I3, UniRef:UniRef90_A0A6I2R8I3
contig_2	404249	404590	+	NAPDKL_19810	12.9	4.1		RefSeq:WP_108981988.1, SO:0001217, UniParc:UPI000D2F0284, UniRef:UniRef100_A0A6I2RIW4, UniRef:UniRef50_A0A6I2RIW4, UniRef:UniRef90_A0A6I2RIW4
contig_2	404587	405162	+	NAPDKL_19815	21.7	4.7		RefSeq:WP_108981989.1, SO:0001217, UniParc:UPI000D276EAB, UniRef:UniRef100_A0A6I2RBY1, UniRef:UniRef50_A0A6I2RBY1, UniRef:UniRef90_A0A6I2RBY1
contig_2	405293	405967	+	NAPDKL_19820	26.1	9.5		RefSeq:WP_108981990.1, SO:0001217, UniParc:UPI000D2DA690, UniRef:UniRef100_A0A6I2R8J6, UniRef:UniRef50_A0A6I2R8J6, UniRef:UniRef90_A0A6I2R8J6
contig_2	405991	406392	+	NAPDKL_19825	14.2	8.8		RefSeq:WP_108981991.1, SO:0001217, UniParc:UPI000D28FC88, UniRef:UniRef100_A0A6I2R9U6, UniRef:UniRef50_A0A6I2R9U6, UniRef:UniRef90_A0A6I2R9U6
contig_2	409424	409630	-	NAPDKL_19845	7.6	4.1		RefSeq:WP_108981993.1, SO:0001217, UniParc:UPI000D2D9855, UniRef:UniRef100_A0A6I2R2S3, UniRef:UniRef50_A0A6I2R2S3, UniRef:UniRef90_A0A6I2R2S3
contig_2	412172	412525	+	NAPDKL_19860	12.7	9.7		RefSeq:WP_108981643.1, SO:0001217, UniParc:UPI000D2CCCCE, UniRef:UniRef100_A0A6I2R1Q5, UniRef:UniRef50_A0A6I2R1Q5, UniRef:UniRef90_A0A6I2R1Q5
contig_2	412710	412898	-	NAPDKL_19865	6.3	5.4		RefSeq:WP_108981644.1, SO:0001217, UniParc:UPI000D27E52C, UniRef:UniRef100_A0A6I2R4Z3, UniRef:UniRef50_A0A6I2R4Z3, UniRef:UniRef90_A0A6I2R4Z3
contig_2	416979	418637	-	NAPDKL_19880	61.3	8.1		RefSeq:WP_108981648.1, SO:0001217, UniParc:UPI000D2E5E7E, UniRef:UniRef100_A0A6I2R3T1, UniRef:UniRef50_A0A6I2R3T1, UniRef:UniRef90_A0A6I2R3T1
contig_2	418695	419423	-	NAPDKL_19885	26.9	9.4		RefSeq:WP_108981649.1, SO:0001217, UniParc:UPI000D2A6A22, UniRef:UniRef100_A0A6I2R1L0, UniRef:UniRef50_A0A6I2R1L0, UniRef:UniRef90_A0A6I2R1L0
contig_2	423849	424154	-	NAPDKL_19910	10.9	9.3		
contig_2	424572	424817	+	NAPDKL_19915	9.1	10.1		
contig_2	424989	425177	+	NAPDKL_19920	7.1	5.5		
contig_2	425177	425323	+	NAPDKL_19925	5.6	8.7		
contig_2	425343	425684	+	NAPDKL_19930	12.3	6.2		
contig_2	425747	426151	+	NAPDKL_19935	14.9	5.2		
contig_2	426133	426387	+	NAPDKL_19940	9.2	5.7		
contig_2	426391	426981	+	NAPDKL_19945	22.0	9.8	PF07523.16|Big_3	PFAM:PF07523.16
contig_2	428947	429252	-	NAPDKL_19955	11.6	8.4		
contig_2	430742	430978	+	NAPDKL_19960	9.2	10.3		SO:0001217, UniRef:UniRef50_A0A6I2R1J8, UniRef:UniRef90_A0A6I2R1J8
contig_2	431232	431432	+	NAPDKL_19965	7.8	4.7		SO:0001217, UniRef:UniRef50_A0A6I2R9W5, UniRef:UniRef90_A0A6I2R9W5
contig_3	56	190	-	NAPDKL_19970	4.7	4.1	PF00310.25|GATase_2	PFAM:PF00310.25
contig_3	267	983	-	NAPDKL_19975	26.7	9.0	PF00310.25|GATase_2	PFAM:PF00310.25
contig_3	1659	2108	+	NAPDKL_19980	16.3	9.4		
contig_3	4744	5058	+	NAPDKL_19995	11.4	11.3		
contig_3	4938	5237	-	NAPDKL_20000	10.3	9.6		
contig_3	5200	5394	-	NAPDKL_20005	7.1	5.1		
contig_3	6178	7305	-	NAPDKL_20010	41.8	9.1	PF00701.26|DHDPS	PFAM:PF00701.26
contig_3	14439	14564	+	NAPDKL_20050	4.7	10.2		
contig_3	14534	14785	-	NAPDKL_20055	9.1	10.1		
contig_3	30631	32307	+	NAPDKL_20155	63.7	5.7		SO:0001217, UniRef:UniRef50_UPI0003AD8971, UniRef:UniRef90_UPI0003AD8971
contig_3	37043	38185	-	NAPDKL_20190	42.0	4.1		
contig_3	38209	38775	-	NAPDKL_20195	21.0	4.4		
contig_3	38860	39084	-	NAPDKL_20200	8.1	4.5		
contig_3	39053	40030	-	NAPDKL_20205	34.6	4.3		
contig_3	44151	44561	-	NAPDKL_20235	15.2	4.5		SO:0001217, UniRef:UniRef50_UPI0023F1EAFD
contig_3	47219	47365	-	NAPDKL_20255	5.3	4.3		
contig_3	47883	48998	-	NAPDKL_20260	41.8	6.8		SO:0001217, UniRef:UniRef50_UPI0026596722, UniRef:UniRef90_UPI0026596722
contig_3	50245	50718	-	NAPDKL_20275	18.4	4.5		SO:0001217, UniRef:UniRef50_UPI0023F1F506, UniRef:UniRef90_UPI0023F1F506
contig_3	51112	51507	-	NAPDKL_20280	15.5	4.7		
contig_3	52927	53595	-	NAPDKL_20295	25.4	9.3		
contig_3	58850	59314	-	NAPDKL_20325	16.8	9.9		
contig_3	61419	62012	+	NAPDKL_20335	22.0	4.1		SO:0001217, UniRef:UniRef50_UPI00210E5BAB
contig_3	62226	62465	+	NAPDKL_20340	9.2	5.7		
contig_3	76347	77042	-	NAPDKL_20400	25.6	5.3	PF00117.32|GATase, PF07722.17|Peptidase_C26	PFAM:PF00117.32, PFAM:PF07722.17
contig_3	78383	80323	-	NAPDKL_20410	73.4	5.5	PF00326.25|Peptidase_S9, PF05448.16|AXE1	PFAM:PF00326.25, PFAM:PF05448.16
contig_3	81953	82831	+	NAPDKL_20420	33.7	7.0	PF00126.31|HTH_1	PFAM:PF00126.31
contig_3	88542	88724	-	NAPDKL_20445	6.3	10.6		RefSeq:WP_050624455.1, SO:0001217, UniParc:UPI00067E8979, UniRef:UniRef100_UPI00067E8979, UniRef:UniRef50_UPI00067E8979, UniRef:UniRef90_UPI00067E8979
contig_3	101789	102475	-	NAPDKL_20495	25.3	9.3		SO:0001217, UniParc:UPI000D2686E9, UniRef:UniRef100_UPI000D2686E9, UniRef:UniRef50_UPI00265A1108, UniRef:UniRef90_UPI00265A1108
contig_3	102815	103264	-	NAPDKL_20500	17.7	5.7		SO:0001217, UniParc:UPI000D261BEB, UniRef:UniRef100_UPI000D261BEB, UniRef:UniRef50_UPI00067F0640, UniRef:UniRef90_UPI00067F0640
contig_3	104542	104640	-	NAPDKL_20510	3.6	12.0		
contig_3	110553	110978	-	NAPDKL_20550	15.6	6.1		SO:0001217, UniRef:UniRef50_A0A1Y4W9Y7, UniRef:UniRef90_UPI002658F5AC
contig_3	116875	117354	+	NAPDKL_20580	18.1	4.6		SO:0001217, UniParc:UPI000D2EC90E, UniRef:UniRef100_UPI000D2EC90E, UniRef:UniRef50_UPI0023F24B7D, UniRef:UniRef90_UPI0023F24B7D
contig_3	145465	145566	-	NAPDKL_20685	3.6	5.2		
contig_3	174666	174995	+	NAPDKL_20810	12.4	9.9		
contig_3	176172	176732	+	NAPDKL_20825	21.8	4.4		
contig_3	177373	177864	+	NAPDKL_20830	18.4	8.4		SO:0001217, UniRef:UniRef50_UPI00189A4FAA, UniRef:UniRef90_UPI00189A4FAA
contig_3	178293	178934	+	NAPDKL_20835	22.5	11.5		
